distance_pronoun_antecedent,number_agreement,is_proper_noun,antecedent_position,case_antecedent,case_pronoun,pos_mention,pos_pronoun,pos_before_mention_1,pos_before_mention_2,pos_after_mention_1,pos_after_mention_2,pos_before_pronoun_1,pos_before_pronoun_2,pos_after_pronoun_1,pos_after_pronoun_2,pos_head_mention,pos_head_pronoun,syntactic_function_mention,syntactic_function_pronoun,nouns_between_mentions,pronoun_value,pronoun_sentence_length,normalized_distance,mention_local_score,tkachenko_embedding,missing_tkachenko_embedding,eleri_abstractness_score,mention_global_score,category
0,0,1,0,1,3,5,8,11,9,4,3,16,2,16,13,14,16,16,27,27,0,6,23,0.174,4,-0.119,0,3.557,6,0
1,0,1,0,0,1,5,8,11,18,18,16,6,2,16,13,14,16,16,24,27,9,6,23,0,2,0.001,0,7.392,15,0
1,1,1,0,1,2,5,8,11,6,16,12,12,2,16,13,14,12,16,23,27,8,6,23,0,1,0.023,0,5.298,16,0
1,1,0,1,1,9,5,12,11,8,6,12,2,2,16,13,14,1,16,27,27,7,6,23,0,2,0,1,0,12,0
1,1,0,1,1,2,5,12,11,12,8,2,1,2,16,13,14,1,16,27,27,6,6,23,0,1,0,1,0,16,0
1,1,1,0,1,2,5,8,11,1,2,8,9,2,16,13,14,8,16,23,27,5,6,23,0,2,0,1,0,15,0
1,1,1,0,1,7,5,8,11,8,1,9,8,2,16,13,14,16,16,27,27,4,6,23,0,1,0,1,0,16,0
1,1,1,0,1,3,5,8,11,9,8,13,16,2,16,13,14,16,16,26,27,3,6,23,0,3,0,1,0,16,0
1,0,1,0,1,0,5,8,11,16,13,13,18,2,16,13,14,16,16,24,27,2,6,23,0,1,0,1,0,13,0
2,1,0,1,0,9,5,12,11,18,18,16,8,2,16,13,14,16,16,27,27,13,6,23,0,2,0,1,0,12,0
2,0,1,0,1,1,5,8,11,16,12,3,9,2,16,13,14,16,16,24,27,12,6,23,0,2,0.001,0,7.392,15,0
2,1,1,0,1,3,5,8,11,9,9,1,8,2,16,13,14,1,16,27,27,11,6,23,0,4,-0.119,0,3.557,6,0
2,1,1,0,1,3,5,8,11,1,8,13,18,2,16,13,14,16,16,26,27,10,6,23,0,1,0,1,0,0,0
1,0,1,0,0,1,2,8,6,18,18,4,9,2,18,8,4,16,8,24,15,4,6,8,0,3,0,1,0,16,0
1,0,1,0,1,3,2,8,6,9,4,3,16,2,18,8,4,16,8,27,15,3,6,8,0,4,-0.119,0,3.557,6,0
1,0,0,0,1,3,2,11,6,14,13,16,8,2,18,8,4,16,8,26,15,3,6,8,0,7,0.781,0,3.27,0,0
1,1,1,0,1,1,2,8,6,16,11,8,13,2,18,8,4,8,8,23,15,2,6,8,0,1,0.305,0,6.165,13,0
1,1,1,0,1,3,2,8,6,8,16,13,11,2,18,8,4,16,8,24,15,1,6,8,0,1,0.1,0,8.551,16,0
1,1,0,0,1,1,2,11,6,13,8,4,4,2,18,8,4,16,8,24,15,1,6,8,0,2,0.607,0,1.139,0,0
1,1,1,0,1,10,2,8,6,1,6,13,18,2,18,8,4,16,8,27,15,0,6,8,0,1,0,1,0,0,0
2,0,1,0,0,1,2,8,6,18,18,16,6,2,18,8,4,16,8,24,15,12,6,8,0,2,0.001,0,7.392,15,0
2,1,1,0,1,2,2,8,6,6,16,12,12,2,18,8,4,12,8,23,15,11,6,8,0,1,0.023,0,5.298,16,0
2,1,0,1,1,9,2,12,6,8,6,12,2,2,18,8,4,1,8,27,15,10,6,8,0,2,0,1,0,12,0
2,1,0,1,1,2,2,12,6,12,8,2,1,2,18,8,4,1,8,27,15,9,6,8,0,1,0,1,0,16,0
2,1,1,0,1,2,2,8,6,1,2,8,9,2,18,8,4,8,8,23,15,8,6,8,0,2,0,1,0,15,0
2,1,1,0,1,7,2,8,6,8,1,9,8,2,18,8,4,16,8,27,15,7,6,8,0,1,0,1,0,16,0
2,1,1,0,1,3,2,8,6,9,8,13,16,2,18,8,4,16,8,26,15,6,6,8,0,3,0,1,0,16,0
2,0,1,0,1,0,2,8,6,16,13,13,18,2,18,8,4,16,8,24,15,5,6,8,0,1,0,1,0,13,0
1,1,1,0,1,2,2,8,6,1,18,8,8,18,18,8,8,8,8,23,15,5,6,8,0,1,0,1,0,0,0
1,1,1,0,1,2,2,8,6,8,1,8,4,18,18,8,8,8,8,23,15,4,6,8,0,2,0.175,0,7.372,14,0
1,0,1,0,1,1,2,8,6,8,8,4,9,18,18,8,8,8,8,40,15,3,6,8,0,1,0,1,0,14,0
1,0,1,0,1,3,2,8,6,9,4,5,8,18,18,8,8,18,8,32,15,2,6,8,0,2,-0.051,0,7.791,10,0
1,0,1,0,1,1,2,8,6,5,8,3,9,18,18,8,8,8,8,40,15,1,6,8,0,1,0.091,0,3.569,13,0
1,0,1,0,1,3,2,8,6,9,3,13,18,18,18,8,8,8,8,11,15,0,6,8,0,2,-0.051,0,7.791,10,0
2,1,1,0,0,1,2,8,6,18,18,16,1,18,18,8,8,16,8,24,15,12,6,8,0,1,0.24,0,7.215,11,0
2,0,1,0,1,3,2,8,6,1,16,16,14,18,18,8,8,16,8,26,15,11,6,8,0,1,0.169,0,3.427,11,0
2,0,1,0,1,3,2,8,6,14,16,16,13,18,18,8,8,16,8,2,15,10,6,8,0,1,0.44,0,1.006,9,0
2,0,0,0,1,1,2,11,6,13,16,4,4,18,18,8,8,16,8,9,15,10,6,8,0,1,0.521,0,1.191,0,0
2,0,1,0,1,1,2,8,6,4,4,8,8,18,18,8,8,8,8,23,15,9,6,8,0,1,0.317,0,7.663,12,0
2,0,1,0,1,2,2,8,6,8,4,8,9,18,18,8,8,8,8,5,15,8,6,8,0,1,0.403,0,5.427,9,0
2,0,1,0,1,2,2,8,6,8,8,9,9,18,18,8,8,11,8,40,15,7,6,8,0,1,0.324,0,3.665,13,0
2,0,1,0,1,3,2,8,6,9,9,2,13,18,18,8,8,11,8,27,15,6,6,8,0,4,-0.119,0,3.557,6,0
0,0,1,0,1,1,2,8,11,14,18,3,8,8,8,8,13,16,8,24,23,4,6,17,0.765,1,0.207,0,4.825,12,0
0,0,1,0,1,3,2,8,11,3,8,8,16,8,8,8,13,16,8,26,23,3,6,17,0.647,2,0.175,0,7.372,14,0
0,0,1,0,1,7,2,8,11,8,3,16,16,8,8,8,13,16,8,27,23,2,6,17,0.588,1,0,1,0,16,0
0,1,1,0,1,2,2,8,11,1,16,8,11,8,8,8,13,8,8,23,23,1,6,17,0.118,4,0.27,0,8.576,12,1
0,0,1,0,1,3,2,8,11,8,1,11,8,8,8,8,13,16,8,26,23,0,6,17,0.059,1,0.225,0,2.485,14,0
1,1,1,0,1,2,2,8,11,6,18,8,4,8,8,8,13,8,8,23,23,7,6,17,0,4,0.27,0,8.576,12,0
1,0,1,0,1,1,2,8,11,8,6,4,3,8,8,8,13,8,8,40,23,6,6,17,0,1,0,1,0,14,0
1,0,1,0,1,3,2,8,11,9,3,13,18,8,8,8,13,18,8,32,23,5,6,17,0,4,-0.119,0,3.557,6,0
2,1,1,0,1,2,2,8,11,1,18,8,8,8,8,8,13,8,8,23,23,13,6,17,0,1,0,1,0,0,0
2,1,1,0,1,2,2,8,11,8,1,8,4,8,8,8,13,8,8,23,23,12,6,17,0,2,0.175,0,7.372,14,0
2,0,1,0,1,1,2,8,11,8,8,4,9,8,8,8,13,8,8,40,23,11,6,17,0,1,0,1,0,14,0
2,0,1,0,1,3,2,8,11,9,4,5,8,8,8,8,13,18,8,32,23,10,6,17,0,2,-0.051,0,7.791,10,0
2,0,1,0,1,1,2,8,11,5,8,3,9,8,8,8,13,8,8,40,23,9,6,17,0,1,0.091,0,3.569,13,0
2,0,1,0,1,3,2,8,11,9,3,13,18,8,8,8,13,8,8,11,23,8,6,17,0,2,-0.051,0,7.791,10,0
0,1,1,0,0,1,1,8,11,18,18,12,12,4,3,3,1,12,8,23,40,9,6,29,0.586,4,-0.169,0,6.9,13,0
0,1,0,1,1,1,1,12,11,8,18,12,16,4,3,3,1,16,8,24,40,8,6,29,0.552,2,0,1,0,13,0
0,1,0,1,1,9,1,12,11,16,12,3,8,4,3,3,1,16,8,27,40,6,6,29,0.448,4,0,1,0,13,0
0,0,1,0,1,0,1,8,11,3,12,8,8,4,3,3,1,8,8,23,40,5,6,29,0.379,3,0,1,0,10,0
0,1,1,0,1,2,1,8,11,8,3,8,8,4,3,3,1,8,8,23,40,4,6,29,0.345,4,0,1,0,14,0
0,1,1,0,1,2,1,8,11,8,8,8,8,4,3,3,1,8,8,23,40,3,6,29,0.31,1,0,1,0,16,0
0,1,1,0,1,2,1,8,11,8,8,8,5,4,3,3,1,8,8,23,40,2,6,29,0.276,2,0,1,0,12,0
0,1,1,0,1,2,1,8,11,8,8,5,16,4,3,3,1,16,8,26,40,1,6,29,0.241,2,0,1,0,14,1
0,1,1,0,1,5,1,8,11,16,5,13,3,4,3,3,1,16,8,27,40,0,6,29,0.138,1,0,1,0,16,0
1,1,1,0,0,1,1,8,11,18,18,13,12,4,3,3,1,18,8,32,40,12,6,29,0,3,0.025,0,8.69,12,0
1,1,0,1,1,1,1,12,11,13,8,12,18,4,3,3,1,8,8,29,40,11,6,29,0,1,0,1,0,14,0
2,1,1,0,0,1,1,8,11,18,18,16,8,4,3,3,1,16,8,26,40,20,6,29,0,1,0.116,0,6.166,8,0
2,0,1,0,1,14,1,8,11,16,8,12,8,4,3,3,1,16,8,27,40,19,6,29,0,1,0.155,0,4.181,14,0
2,1,0,1,1,2,1,12,11,8,16,8,13,4,3,3,1,8,8,23,40,18,6,29,0,1,0,1,0,13,0
2,1,1,0,1,8,1,8,11,12,8,13,8,4,3,3,1,16,8,27,40,17,6,29,0,1,0.092,0,7.903,11,0
2,1,1,0,1,1,1,8,11,13,8,1,8,4,3,3,1,16,8,24,40,16,6,29,0,2,0,1,0,14,0
2,1,1,0,1,6,1,8,11,1,8,1,12,4,3,3,1,1,8,27,40,15,6,29,0,2,-0.119,0,3.557,6,0
2,1,0,1,1,1,1,12,11,1,8,16,8,4,3,3,1,8,8,5,40,14,6,29,0,1,0,1,0,12,0
2,1,1,0,1,6,1,8,11,16,12,13,18,4,3,3,1,16,8,27,40,13,6,29,0,1,0,1,0,14,0
0,1,1,0,0,1,1,8,6,18,18,12,12,16,2,8,8,16,8,24,15,3,6,20,0.5,3,0,1,0,12,0
0,1,0,1,1,1,1,12,6,8,18,12,16,16,2,8,8,8,8,5,15,2,6,20,0.45,2,0,1,0,12,0
0,1,1,0,1,5,1,8,6,3,16,13,11,16,2,8,8,16,8,27,15,0,6,20,0.25,1,0,1,0,0,0
0,1,0,0,1,2,1,11,6,13,8,2,16,16,2,8,8,16,8,27,15,0,6,20,0.15,5,0.607,0,1.139,0,0
1,1,1,0,0,1,1,8,6,18,18,16,8,16,2,8,8,16,8,24,15,13,6,20,0,2,0,1,0,13,0
1,0,1,0,1,0,1,8,6,16,8,8,8,16,2,8,8,8,8,23,15,12,6,20,0,2,0,1,0,12,0
1,0,1,0,1,2,1,8,6,8,16,8,8,16,2,8,8,8,8,23,15,11,6,20,0,2,0.259,0,4.503,15,0
1,1,1,0,1,2,1,8,6,8,8,8,2,16,2,8,8,8,8,23,15,10,6,20,0,1,0,1,0,16,0
1,1,1,0,1,2,1,8,6,8,8,2,12,16,2,8,8,16,8,27,15,9,6,20,0,1,0.049,0,5.912,11,0
1,1,0,1,1,2,1,12,6,2,8,8,5,16,2,8,8,8,8,23,15,8,6,20,0,4,0,1,0,14,0
1,0,1,0,1,2,1,8,6,12,2,5,8,16,2,8,8,8,8,23,15,7,6,20,0,2,0.259,0,4.503,15,0
1,0,1,0,1,2,1,8,6,5,8,8,9,16,2,8,8,8,8,11,15,6,6,20,0,1,0,1,0,16,0
1,1,1,0,1,3,1,8,6,8,5,9,9,16,2,8,8,16,8,26,15,5,6,20,0,1,0.013,0,2.545,14,0
1,1,1,0,1,14,1,8,6,9,9,13,18,16,2,8,8,16,8,27,15,4,6,20,0,1,-0.035,0,8.303,9,0
2,1,1,0,0,1,1,8,6,18,18,13,12,16,2,8,8,18,8,32,15,15,6,20,0,2,0.025,0,8.69,12,0
2,1,0,1,2,1,1,12,6,13,8,18,18,16,2,8,8,8,8,29,15,14,6,20,0,1,0,1,0,14,0
0,1,1,0,0,2,1,8,6,18,18,8,16,5,8,8,16,8,8,23,15,5,6,23,0.739,3,0,1,0,12,0
0,0,1,0,1,6,1,8,6,8,18,16,1,5,8,8,16,16,8,27,15,4,6,23,0.696,4,-0.02,0,4.242,8,0
0,1,1,0,1,1,1,8,6,1,16,3,13,5,8,8,16,16,8,24,15,3,6,23,0.565,1,0,1,0,16,0
0,1,1,0,1,1,1,8,6,3,13,12,4,5,8,8,16,16,8,24,15,2,6,23,0.391,1,0,1,0,14,0
0,1,0,1,1,1,1,12,6,8,3,4,3,5,8,8,16,8,8,5,15,1,6,23,0.348,2,0,1,0,15,0
0,1,1,0,1,3,1,8,6,9,9,5,6,5,8,8,16,16,8,26,15,0,6,23,0.087,1,0.224,0,6.292,14,0
1,1,0,1,1,9,1,12,6,13,18,1,8,5,8,8,16,1,8,27,15,12,6,23,0,4,0,1,0,14,0
1,1,1,0,1,1,1,8,6,1,12,4,8,5,8,8,16,16,8,24,15,11,6,23,0,1,0,1,0,16,0
1,1,1,0,1,9,1,8,6,4,8,16,1,5,8,8,16,16,8,27,15,10,6,23,0,2,0.383,0,4.992,7,0
1,1,1,0,1,2,1,8,6,1,16,13,11,5,8,8,16,16,8,26,15,9,6,23,0,1,0,1,0,0,0
1,1,0,0,1,1,1,11,6,13,8,4,3,5,8,8,16,16,8,24,15,9,6,23,0,4,0.607,0,1.139,0,0
1,0,1,0,1,3,1,8,6,3,16,8,2,5,8,8,16,16,8,26,15,8,6,23,0,1,0.169,0,3.37,12,0
1,1,1,0,1,2,1,8,6,8,3,2,13,5,8,8,16,8,8,23,15,7,6,23,0,1,0,1,0,16,0
1,1,0,1,1,1,1,12,6,16,13,13,18,5,8,8,16,16,8,24,15,6,6,23,0,1,0,1,0,0,0
2,1,1,0,0,1,1,8,6,18,18,12,12,5,8,8,16,8,8,23,15,19,6,23,0,3,0,1,0,12,0
2,1,0,1,1,1,1,12,6,8,18,12,8,5,8,8,16,8,8,5,15,18,6,23,0,2,0,1,0,12,0
2,0,1,0,1,6,1,8,6,12,12,4,12,5,8,8,16,1,8,27,15,16,6,23,0,4,-0.02,0,4.242,8,0
2,1,0,1,1,9,1,12,6,4,8,5,12,5,8,8,16,1,8,27,15,15,6,23,0,4,0,1,0,14,0
2,1,0,1,1,9,1,12,6,5,12,1,8,5,8,8,16,12,8,11,15,14,6,23,0,2,0,1,0,15,0
2,1,1,0,1,1,1,8,6,1,12,3,1,5,8,8,16,1,8,40,15,13,6,23,0,3,0,1,0,10,0
0,1,1,0,1,5,10,8,11,14,13,4,16,4,4,3,16,16,16,27,27,2,6,28,0.357,2,0.29,0,5.461,13,0
0,1,1,0,1,14,10,8,11,16,4,16,13,4,4,3,16,16,16,27,27,1,6,28,0.25,1,0.305,0,7.21,9,0
0,1,1,0,1,1,10,8,11,3,13,4,4,4,4,3,16,16,16,24,27,0,6,28,0.107,4,0.312,0,3.818,9,0
1,1,1,0,1,1,10,8,11,1,4,13,14,4,4,3,16,16,16,24,27,8,6,28,0,2,0,1,0,10,0
1,1,1,0,1,1,10,8,11,14,13,16,3,4,4,3,16,16,16,24,27,7,6,28,0,4,0.312,0,3.818,9,0
1,1,1,0,1,2,10,8,11,3,16,8,13,4,4,3,16,8,16,23,27,6,6,28,0,2,0.29,0,5.461,13,0
1,1,1,0,1,3,10,8,11,8,3,13,3,4,4,3,16,16,16,26,27,5,6,28,0,1,0.113,0,1.999,13,0
1,0,1,0,1,3,10,8,11,3,16,13,13,4,4,3,16,16,16,26,27,4,6,28,0,4,0,1,0,14,0
1,1,0,1,1,1,10,12,11,16,13,13,18,4,4,3,16,16,16,24,27,3,6,28,0,3,0,1,0,16,0
2,1,0,1,0,1,10,12,11,18,18,12,8,4,4,3,16,8,16,23,27,18,6,28,0,1,0,1,0,13,0
2,0,1,0,1,6,10,8,11,12,12,16,8,4,4,3,16,16,16,23,27,16,6,28,0,2,-0.02,0,4.242,8,0
2,0,1,0,1,2,10,8,11,16,8,8,8,4,4,3,16,8,16,23,27,15,6,28,0,4,0,1,0,14,0
2,0,1,0,1,2,10,8,11,8,16,8,2,4,4,3,16,8,16,23,27,14,6,28,0,1,0,1,0,12,0
2,1,1,0,1,2,10,8,11,8,8,2,8,4,4,3,16,16,16,27,27,13,6,28,0,1,0.154,0,2.561,13,0
2,1,1,0,1,2,10,8,11,2,8,8,13,4,4,3,16,8,16,23,27,12,6,28,0,1,0,1,0,12,0
2,1,1,0,1,1,10,8,11,8,2,13,11,4,4,3,16,16,16,24,27,11,6,28,0,4,0.312,0,3.818,9,0
2,1,0,0,1,2,10,11,11,13,8,8,6,4,4,3,16,8,16,23,27,11,6,28,0,2,0.346,0,1.415,0,0
2,1,1,0,1,1,10,8,11,11,13,6,8,4,4,3,16,16,16,24,27,10,6,28,0,1,0.412,0,2.374,12,0
2,1,1,0,1,2,10,8,11,6,8,4,16,4,4,3,16,16,16,26,27,9,6,28,0,2,0,1,0,10,0
0,1,0,1,1,9,6,12,6,4,3,3,1,8,16,5,1,1,8,27,15,2,6,16,0.562,3,0,1,0,8,0
0,0,1,0,1,1,6,8,6,1,3,13,11,8,16,5,1,3,8,40,15,1,6,16,0.375,7,0.371,0,4.474,8,0
0,0,0,0,1,1,6,11,6,13,8,4,16,8,16,5,1,16,8,24,15,1,6,16,0.25,5,0.607,0,1.139,0,0
0,1,1,0,1,9,6,8,6,16,4,6,5,8,16,5,1,16,8,27,15,0,6,16,0.062,1,0.493,0,2.376,13,0
1,1,1,0,1,10,6,8,6,16,18,13,1,8,16,5,1,16,8,27,15,20,6,16,0,1,-0.237,0,4.393,12,0
1,1,1,0,1,10,6,8,6,1,13,4,12,8,16,5,1,8,8,5,15,19,6,16,0,1,-0.204,0,4.811,11,0
1,1,0,1,1,1,6,12,6,4,8,12,8,8,16,5,1,8,8,23,15,18,6,16,0,2,0,1,0,14,0
1,1,1,0,1,9,6,8,6,12,12,3,8,8,16,5,1,18,8,32,15,16,6,16,0,1,0,1,0,16,0
1,1,1,0,1,2,6,8,6,3,8,13,12,8,16,5,1,12,8,23,15,15,6,16,0,1,0,1,0,0,0
1,1,0,1,1,1,6,12,6,13,8,12,8,8,16,5,1,8,8,23,15,14,6,16,0,2,0,1,0,14,0
1,1,1,0,1,2,6,8,6,12,12,5,1,8,16,5,1,8,8,11,15,12,6,16,0,1,0,1,0,16,0
1,1,1,0,1,2,6,8,6,1,5,12,12,8,16,5,1,8,8,11,15,11,6,16,0,1,0.181,0,6.699,14,0
1,1,0,1,1,1,6,12,6,8,1,12,13,8,16,5,1,8,8,23,15,10,6,16,0,1,0,1,0,12,0
1,1,1,0,1,1,6,8,6,13,12,13,11,8,16,5,1,8,8,29,15,8,6,16,0,2,0.149,0,7.649,11,0
1,1,0,0,1,3,6,11,6,13,8,8,9,8,16,5,1,16,8,26,15,8,6,16,0,2,0.346,0,1.415,0,0
1,1,1,0,1,11,6,8,6,11,13,9,16,8,16,5,1,16,8,27,15,7,6,16,0,7,-0.119,0,3.557,6,0
1,1,0,1,1,3,6,12,6,14,16,13,8,8,16,5,1,16,8,2,15,6,6,16,0,1,0,1,0,0,0
1,1,1,0,1,1,6,8,6,13,12,13,8,8,16,5,1,8,8,24,15,5,6,16,0,1,0,1,0,16,0
1,0,1,0,1,1,6,8,6,13,8,5,8,8,16,5,1,8,8,5,15,4,6,16,0,1,0,1,0,16,0
